id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,selling_price,selling_date,most_recent_activity,lively_cluster,sqft_footprint,lot_to_footprint_ratio,density_cluster,central_dense,price_per_sqft,zip_median_price_per_sqft,deal_vs_zip,dense_neighbors,area_recency,km_to_downtown,score_deal_vs_zip,score_dense_neighbors,score_grade,rating
291300170,3,2.25,1445,1606,2.0,False,0.0,3,7,1300,145,2003,,98027,47.5348,-122.072,1410,1286,387000.0,2014-05-09,2003.0,high-high,650.0,2.4707692307692306,low-low,True,267.8200692041523,251.24289480187824,-0.06389519188748007,38,2006.642857142857,21.91435558838706,3.3,8.2,1.0,4.6
3869900138,3,2.25,1590,926,3.0,False,0.0,3,8,1590,0,2014,,98136,47.5402,-122.387,1640,1321,489950.0,2015-02-23,2014.0,high-high,530.0,1.7471698113207548,low-low,True,308.1446540880503,319.44444444444446,0.036014047045544215,20,1969.8,8.427146335067611,5.5,3.9,4.0,4.6
2768200209,2,2.5,1500,1174,2.0,False,0.0,3,8,1140,360,2014,,98107,47.6689,-122.363,1550,1519,529950.0,2014-10-06,2014.0,high-high,570.0,2.0596491228070177,low-low,True,353.3,372.80056759545926,0.05372605096518625,18,1962.2941176470588,6.7646909926264085,5.9,3.1,4.0,4.5
5422950040,5,2.75,2910,5802,2.0,False,0.0,3,7,2910,0,2006,,98038,47.3591,-122.036,2910,5000,410000.0,2014-07-25,2006.0,high-high,1455.0,3.9876288659793815,low-low,True,140.89347079037802,170.92592592592592,0.19322620241767105,16,2001.4516129032259,36.13729919127681,8.1,1.8,1.0,4.5
7852130080,3,2.5,2600,4724,2.0,False,0.0,3,7,2600,0,2002,,98065,47.5359,-121.878,2400,4724,444500.0,2014-09-25,2002.0,high-high,1300.0,3.6338461538461537,low-low,True,170.96153846153845,206.38030929611443,0.18828201843282885,16,2001.7297297297298,35.777122010347995,8.0,1.8,1.0,4.5
3052700419,3,2.5,1350,1186,2.0,False,0.0,3,8,1120,230,2007,,98117,47.6786,-122.375,1500,1605,468500.0,2014-06-16,2007.0,high-high,560.0,2.117857142857143,low-low,True,347.037037037037,344.2028985507246,-0.008200204362610817,23,1961.7297297297298,8.045743342033049,4.6,4.7,4.0,4.5
476000331,3,2.5,1300,1187,3.0,False,0.0,3,8,1300,0,2005,,98107,47.6704,-122.391,1320,1194,505500.0,2014-12-02,2005.0,high-high,433.3333333333333,2.7392307692307694,low-low,True,388.84615384615387,372.80056759545926,-0.04214016866274931,27,1982.735294117647,7.67618275661776,3.8,5.7,4.0,4.5
2771101964,3,1.5,1360,1488,2.0,False,0.0,3,7,1120,240,2003,,98199,47.6526,-122.384,1360,1573,396500.0,2014-08-12,2003.0,high-high,560.0,2.657142857142857,low-low,True,291.54411764705884,354.3046357615894,0.19496575474223146,16,1990.909090909091,5.706700229091285,8.1,1.8,1.0,4.5
3052700464,3,2.25,1380,1621,2.0,False,0.0,3,8,1140,240,2007,,98117,47.678,-122.375,1460,1403,475000.0,2014-10-24,2007.0,high-high,570.0,2.843859649122807,low-low,True,344.2028985507246,344.2028985507246,0.0,21,1961.6764705882354,7.982244370898155,4.8,4.3,4.0,4.5
2767603505,3,2.25,1170,1249,3.0,False,0.0,3,8,1170,0,2014,,98107,47.6722,-122.381,1350,1310,519950.0,2014-05-07,2014.0,high-high,390.0,3.2025641025641027,low-low,True,444.4017094017094,372.80056759545926,-0.17568529896629123,37,1971.4888888888888,7.533140134800407,1.7,8.1,4.0,4.4
8562780110,2,2.25,1230,1078,2.0,False,0.0,3,7,1160,70,2008,,98027,47.5324,-122.073,1240,817,325000.0,2014-12-02,2008.0,high-high,580.0,1.8586206896551725,low-low,True,264.2276422764228,251.24289480187824,-0.050390833367505036,33,2008.9142857142858,21.94854105924056,3.6,7.2,1.0,4.4
2767704251,3,3.25,1310,1072,2.0,False,0.0,3,8,1060,250,2008,,98107,47.6744,-122.374,1160,1266,514700.0,2015-04-16,2008.0,high-high,530.0,2.0226415094339623,low-low,True,392.90076335877865,372.80056759545926,-0.0525134641153629,27,1962.9512195121952,7.578523705827697,3.5,5.7,4.0,4.4
3630050180,2,1.75,1230,1107,2.0,False,0.0,3,8,1230,0,2006,,98029,47.5475,-121.999,1380,1107,360000.0,2014-09-26,2006.0,high-high,615.0,1.8,low-low,True,292.6829268292683,271.42857142857144,-0.075390845966611,29,2004.6,26.6561924457248,3.0,6.3,4.0,4.4
3277801586,3,2.25,1520,1464,2.0,False,0.0,3,8,1240,280,2010,,98126,47.543,-122.375,1710,1464,380000.0,2015-05-08,2010.0,high-high,620.0,2.361290322580645,low-low,True,250.0,274.4500239120038,0.09330826426064304,16,1978.1153846153845,7.814162789214865,6.5,1.8,4.0,4.4
8562780090,2,2.25,1230,1058,2.0,False,0.0,3,7,1160,70,2008,,98027,47.5325,-122.073,1240,817,325000.0,2015-02-27,2008.0,high-high,580.0,1.8241379310344827,low-low,True,264.2276422764228,251.24289480187824,-0.050390833367505036,33,2008.9142857142858,21.944171161500176,3.6,7.2,1.0,4.4
8562780280,2,2.25,1240,720,2.0,False,0.0,3,7,1150,90,2008,,98027,47.5322,-122.072,1260,810,331000.0,2015-02-20,2008.0,high-high,575.0,1.2521739130434784,low-low,True,266.93548387096774,251.24289480187824,-0.06058681618221106,34,2008.8055555555557,22.02631598278606,3.4,7.5,1.0,4.4
1972200751,2,2.25,1260,1240,3.0,False,0.0,3,8,1260,0,2004,,98103,47.6531,-122.352,1330,1300,485000.0,2014-05-19,2004.0,high-high,420.0,2.9523809523809526,low-low,True,384.92063492063494,360.4703998615198,-0.06562732518739851,28,1979.0294117647059,4.881413460024676,3.3,6.0,4.0,4.4
8562780190,2,2.25,1240,705,2.0,False,0.0,3,7,1150,90,2009,,98027,47.5321,-122.073,1240,750,315000.0,2014-10-07,2009.0,high-high,575.0,1.2260869565217392,low-low,True,254.03225806451613,251.24289480187824,-0.011041079630781221,28,2009.6666666666667,21.96167931496832,4.5,6.0,1.0,4.4
2771602450,2,1.5,1010,2102,2.0,False,0.0,3,7,1010,0,1984,,98119,47.6374,-122.375,1480,2632,370000.0,2014-08-26,1984.0,high-high,505.0,4.1623762376237625,low-low,True,366.33663366336634,416.6527777777778,0.1287005329542339,17,1970.1904761904761,3.940784141749697,7.2,2.5,1.0,4.3
3629920030,4,2.25,1890,3006,2.0,False,0.0,3,7,1890,0,2003,,98029,47.5461,-121.998,1580,3000,520000.0,2014-08-08,2003.0,high-high,945.0,3.1809523809523808,low-low,True,275.13227513227514,271.42857142857144,-0.013552966404703456,28,2004.5405405405406,26.76967717785272,4.4,6.0,1.0,4.3
2771602428,3,2.5,1180,932,3.0,False,0.0,3,8,1180,0,2010,,98119,47.638,-122.375,1180,2632,455000.0,2014-10-29,2010.0,high-high,393.3333333333333,2.369491525423729,low-low,True,385.59322033898303,416.6527777777778,0.07747022726595892,16,1964.2,3.99313800717116,6.3,1.8,4.0,4.3
8562791010,3,2.75,1830,1850,2.0,False,0.0,3,10,1690,140,2011,,98027,47.5307,-122.074,2310,2680,593000.0,2014-07-07,2011.0,high-high,845.0,2.1893491124260356,low-low,True,324.04371584699453,251.24289480187824,-0.2544582525664895,24,2010.6153846153845,21.954780486088964,1.3,4.9,10.0,4.3
2771101963,3,1.5,1270,1318,2.0,False,0.0,3,7,1080,190,2004,,98199,47.6526,-122.384,1360,1488,386000.0,2014-06-11,2004.0,high-high,540.0,2.4407407407407407,low-low,True,303.93700787401576,354.3046357615894,0.15333662707484255,16,1990.909090909091,5.706700229091285,7.6,1.8,1.0,4.3
2767600686,2,1.5,1160,1118,2.0,False,0.0,3,8,1020,140,2007,,98117,47.6754,-122.375,1210,1118,487000.0,2015-03-31,2007.0,high-high,510.0,2.1921568627450982,low-low,True,419.82758620689657,344.2028985507246,-0.19861281309878867,37,1972.3958333333333,7.7077104105050225,1.6,8.1,4.0,4.3
8562770430,3,2.5,2280,2502,2.0,False,0.0,3,8,1880,400,2006,,98027,47.5364,-122.073,2280,2812,567500.0,2014-07-02,2006.0,high-high,940.0,2.6617021276595745,low-low,True,248.90350877192984,251.24289480187824,0.009354873188697871,19,2004.88,21.777489999727973,5.0,3.5,4.0,4.3
1934800162,2,1.5,960,1829,2.0,False,0.0,3,7,960,0,2005,,98122,47.6032,-122.308,1470,1829,386180.0,2015-05-11,2005.0,high-high,480.0,3.810416666666667,low-low,True,402.2708333333333,356.65223144472515,-0.12036441115072553,40,1976.375,2.663890514438188,2.5,8.6,1.0,4.3
2768301525,3,3.25,1570,1777,2.0,False,0.0,3,8,1260,310,2007,,98107,47.6655,-122.369,1000,1777,570000.0,2014-10-23,2007.0,high-high,630.0,2.820634920634921,low-low,True,363.05732484076435,372.80056759545926,0.02648286386190669,18,1973.1666666666667,6.521506642533424,5.3,3.1,4.0,4.3
2767604253,2,1.5,950,865,3.0,False,0.0,3,8,950,0,2006,,98107,47.6714,-122.382,1290,1189,396000.0,2015-04-13,2006.0,high-high,316.6666666666667,2.731578947368421,low-low,True,416.8421052631579,372.80056759545926,-0.11166390031174528,31,1976.3846153846155,7.48070879888744,2.5,6.7,4.0,4.3
3630000130,3,2.25,1470,1703,2.0,False,0.0,3,8,1470,0,2005,,98029,47.5478,-121.999,1380,1107,430000.0,2014-10-28,2005.0,high-high,735.0,2.3170068027210884,low-low,True,292.5170068027211,271.42857142857144,-0.0748237917977446,28,2004.923076923077,26.64748539705482,3.1,6.0,4.0,4.3
8562790940,3,2.75,1840,2060,2.0,False,0.0,3,10,1700,140,2013,,98027,47.53,-122.073,2590,2680,599000.0,2014-12-23,2013.0,high-high,850.0,2.4235294117647057,low-low,True,325.54347826086956,251.24289480187824,-0.2590758469166487,24,2010.6153846153845,22.054840742713363,1.3,4.9,10.0,4.3
3630240020,3,3.0,1960,1168,2.0,False,0.0,3,9,1600,360,2007,,98027,47.5445,-122.014,2080,1423,556000.0,2014-05-21,2007.0,high-high,800.0,1.46,low-low,True,283.6734693877551,251.24289480187824,-0.12140364143025024,23,2009.84,25.6641609165473,2.5,4.7,7.0,4.2
7202340960,3,2.5,2600,4438,2.0,False,0.0,3,7,2600,0,2004,,98053,47.6799,-122.034,2600,4904,581000.0,2014-09-08,2004.0,high-high,1300.0,3.413846153846154,not significant,True,223.46153846153845,268.58698630136985,0.18393552098432783,15,2003.6451612903227,24.372535096194767,8.0,1.3,1.0,4.2
3869900136,3,2.25,1670,1596,3.0,False,0.0,3,8,1670,0,2014,,98136,47.5402,-122.387,1640,1310,539950.0,2014-12-19,2014.0,high-high,556.6666666666666,2.8670658682634733,low-low,True,323.32335329341316,319.44444444444446,-0.012069540354873553,20,1969.8,8.427146335067611,4.5,3.9,4.0,4.2
3630000080,3,2.5,1480,1961,2.0,False,0.0,3,8,1480,0,2005,,98029,47.5478,-122.0,1400,1138,450000.0,2014-06-06,2005.0,high-high,740.0,2.65,low-low,True,304.05405405405406,271.42857142857144,-0.11350647888912314,29,2004.3947368421052,26.575028603353694,2.5,6.3,4.0,4.2
2767604247,2,2.5,1140,1181,3.0,False,0.0,3,8,1140,0,2007,,98107,47.6713,-122.383,1220,1189,467000.0,2014-07-11,2007.0,high-high,380.0,3.107894736842105,low-low,True,409.64912280701753,372.80056759545926,-0.09425738993220734,29,1979.972972972973,7.500732543995342,2.7,6.3,4.0,4.2
4318200440,3,2.25,1470,1578,2.0,False,0.0,3,8,1090,380,2007,,98136,47.5388,-122.387,1470,1668,432000.0,2014-05-22,2007.0,high-high,545.0,2.8954128440366973,low-low,True,293.8775510204082,319.44444444444446,0.08342018844176602,15,1972.0689655172414,8.57014738268946,6.4,1.3,4.0,4.1
9268851800,3,2.25,1620,998,2.5,False,0.0,3,8,1540,80,2010,,98027,47.5401,-122.027,1620,1299,415000.0,2014-05-05,2010.0,high-high,616.0,1.62012987012987,low-low,True,256.17283950617286,251.24289480187824,-0.019432191408499326,20,2009.3809523809523,24.87903374312631,4.3,3.9,4.0,4.1
1773100926,3,3.25,1530,1602,2.0,False,0.0,3,8,1140,390,2013,,98106,47.5555,-122.362,1450,1198,320000.0,2014-06-03,2013.0,high-high,570.0,2.8105263157894735,low-low,True,209.15032679738562,215.9090909090909,0.031804183280942824,17,1986.8064516129032,6.2070405547537995,5.4,2.5,4.0,4.1
2767603962,2,1.75,1070,1276,3.0,False,0.0,3,8,1070,0,2006,,98107,47.6719,-122.39,1290,2057,462550.0,2015-04-14,2006.0,high-high,356.6666666666667,3.5775700934579437,low-low,True,432.2897196261682,372.80056759545926,-0.14805240541322695,32,1983.0487804878048,7.788487331897004,2.0,6.9,4.0,4.1
1972200554,3,2.25,1480,1026,3.0,False,0.0,3,8,1480,0,2014,,98103,47.6536,-122.354,1570,1283,580000.0,2014-08-04,2014.0,high-high,493.3333333333333,2.07972972972973,low-low,True,391.8918918918919,360.4703998615198,-0.08357617097774317,27,1980.0294117647059,4.9608935180619875,3.0,5.7,4.0,4.1
567000392,2,2.0,920,1201,2.0,False,0.0,3,8,800,120,2009,,98144,47.5926,-122.295,1150,1161,363000.0,2014-11-03,2009.0,high-high,400.0,3.0025,low-low,True,394.5652173913044,302.63157894736844,-0.26526828857894624,36,1986.2156862745098,4.017397387638971,1.3,7.9,4.0,4.1
291310390,3,2.25,1445,1087,2.0,False,0.0,3,7,1300,145,2005,,98027,47.5339,-122.067,1410,1336,355000.0,2014-09-04,2005.0,high-high,650.0,1.6723076923076923,low-low,True,245.67474048442907,251.24289480187824,0.022411711666885988,21,2005.4444444444443,22.299557863423093,5.2,4.3,1.0,4.1
8562780540,2,2.25,1150,711,2.0,False,0.0,3,7,1150,0,2013,,98027,47.5323,-122.07,1150,748,325000.0,2014-12-22,2013.0,high-high,575.0,1.2365217391304348,low-low,True,282.60869565217394,251.24289480187824,-0.11764306037667252,36,2008.078947368421,22.16013577034067,2.5,7.9,1.0,4.1
8730000270,2,2.75,1370,1140,2.0,False,0.0,3,8,1080,290,2009,,98133,47.7052,-122.343,1370,1090,359000.0,2015-05-14,2009.0,high-high,540.0,2.111111111111111,low-low,True,262.04379562043795,245.09803921568627,-0.06685335808217854,25,1973.5777777777778,10.619284531761489,3.2,5.0,4.0,4.0
1773100922,3,3.25,1480,983,2.0,False,0.0,3,8,1180,300,2013,,98106,47.5555,-122.363,1330,1062,315000.0,2014-12-08,2013.0,high-high,590.0,1.6661016949152543,low-low,True,212.83783783783784,215.9090909090909,0.014326892620761702,17,1986.8064516129032,6.22541174124535,5.1,2.5,4.0,4.0
8562780160,2,2.25,1240,750,2.0,False,0.0,3,7,1150,90,2008,,98027,47.5322,-122.073,1240,750,334950.0,2015-03-29,2008.0,high-high,575.0,1.3043478260869565,low-low,True,270.1209677419355,251.24289480187824,-0.07244970775942468,32,2009.0294117647059,21.957295138821642,3.1,6.9,1.0,4.0
1972200227,3,1.5,1160,1031,3.0,False,0.0,3,8,1160,0,2008,,98103,47.6538,-122.357,1268,1688,459000.0,2014-10-07,2008.0,high-high,386.6666666666667,2.6663793103448277,low-low,True,395.6896551724138,360.4703998615198,-0.09322036015557372,27,1975.7428571428572,5.0275394107356615,2.7,5.7,4.0,4.0
8562780490,3,2.5,1150,683,2.0,False,0.0,3,7,1150,0,2013,,98027,47.5323,-122.071,1150,755,335000.0,2015-02-23,2013.0,high-high,575.0,1.1878260869565218,low-low,True,291.30434782608694,251.24289480187824,-0.1479484098720013,39,2008.341463414634,22.091023629706573,2.0,8.4,1.0,4.0
2767604252,1,1.5,760,779,3.0,False,0.0,3,8,760,0,2006,,98107,47.6715,-122.382,1290,1189,344000.0,2015-01-12,2006.0,high-high,253.33333333333334,3.0749999999999997,low-low,True,452.63157894736844,372.80056759545926,-0.1940348977448729,32,1976.7,7.490906911146741,1.6,6.9,4.0,4.0
3630020090,3,2.5,1470,1741,2.0,False,0.0,3,8,1170,300,2004,,98029,47.5464,-121.999,1470,1583,454280.0,2015-05-04,2004.0,high-high,585.0,2.976068376068376,low-low,True,309.03401360544217,271.42857142857144,-0.12975233113358198,29,2004.5384615384614,26.68845071568101,2.3,6.3,4.0,4.0
8562780530,2,2.25,1150,711,2.0,False,0.0,3,7,1150,0,2013,,98027,47.5323,-122.071,1150,748,338500.0,2015-03-28,2013.0,high-high,575.0,1.2365217391304348,low-low,True,294.3478260869565,251.24289480187824,-0.15834197039926462,39,2008.341463414634,22.091023629706573,1.9,8.4,1.0,4.0
7852030320,3,2.5,2620,4874,2.0,False,0.0,3,7,2620,0,1999,,98065,47.5328,-121.879,2360,4231,470000.0,2015-02-17,1999.0,high-high,1310.0,3.7206106870229005,low-low,True,179.38931297709922,206.38030929611443,0.14016225142825303,15,2000.6538461538462,35.78590524003681,7.4,1.3,1.0,4.0
1972200382,2,1.5,1010,948,3.0,False,0.0,3,8,1010,0,1999,,98103,47.6529,-122.355,1330,1318,387000.0,2014-11-21,1999.0,high-high,336.6666666666667,2.8158415841584157,low-low,True,383.16831683168317,360.4703998615198,-0.061064517389915696,24,1985.3870967741937,4.898444133524328,3.4,4.9,4.0,4.0
9268850030,3,2.25,1620,1075,3.0,False,0.0,3,8,1540,80,2009,,98027,47.5405,-122.026,1620,1237,420000.0,2014-07-07,2009.0,high-high,513.3333333333334,2.094155844155844,low-low,True,259.25925925925924,251.24289480187824,-0.03140838245521481,20,2009.3809523809523,24.93649113880645,4.0,3.9,4.0,4.0
9834201367,3,2.0,1490,1126,3.0,False,0.0,3,8,1490,0,2014,,98144,47.5699,-122.288,1400,1230,429000.0,2015-01-26,2014.0,high-high,496.6666666666667,2.2671140939597314,low-low,True,287.91946308724835,302.63157894736844,0.0498353556543064,15,1966.030303030303,6.008907967966157,5.8,1.3,4.0,3.9
2771602420,3,2.5,1180,1262,3.0,False,0.0,3,8,1180,0,2010,,98119,47.6381,-122.375,1180,2632,472000.0,2014-06-17,2010.0,high-high,393.3333333333333,3.2084745762711866,low-low,True,400.0,416.6527777777778,0.04078866063135407,16,1967.2631578947369,4.0019051997976245,5.6,1.8,4.0,3.9
8562770490,3,2.5,2140,2867,2.0,False,0.0,3,8,1960,180,2005,,98027,47.5357,-122.073,2280,2836,571000.0,2015-03-30,2005.0,high-high,980.0,2.9255102040816325,low-low,True,266.8224299065421,251.24289480187824,-0.06016320104434385,22,2005.8461538461538,21.80686592368068,3.4,4.6,4.0,3.9
2768200210,2,2.5,1320,1157,2.0,False,0.0,3,8,990,330,2014,,98107,47.6689,-122.363,1550,1519,499000.0,2014-08-25,2014.0,high-high,495.0,2.3373737373737375,low-low,True,378.030303030303,372.80056759545926,-0.013930753822953248,18,1962.2941176470588,6.7646909926264085,4.4,3.1,4.0,3.9
2768301482,3,2.25,1280,1520,2.0,False,0.0,3,8,1080,200,2008,,98107,47.6651,-122.368,1280,1681,490000.0,2014-08-21,2008.0,high-high,540.0,2.814814814814815,low-low,True,382.8125,372.80056759545926,-0.026501707842860628,19,1971.7037037037037,6.456378914611283,4.1,3.5,4.0,3.9
291310150,3,2.25,1410,1290,2.0,False,0.0,3,7,1290,120,2004,,98027,47.5345,-122.069,1490,1380,391000.0,2014-06-02,2004.0,high-high,645.0,2.0,low-low,True,277.3049645390071,251.24289480187824,-0.09869767601738241,33,2005.9285714285713,22.135324469757222,2.7,7.2,1.0,3.9
2768200212,2,2.5,1320,1157,2.0,False,0.0,3,8,990,330,2014,,98107,47.6689,-122.363,1550,1519,499950.0,2014-09-11,2014.0,high-high,495.0,2.3373737373737375,low-low,True,378.75,372.80056759545926,-0.015832751493293083,18,1962.2941176470588,6.7646909926264085,4.4,3.1,4.0,3.9
291310610,3,2.25,1445,1512,2.0,False,0.0,3,7,1300,145,2004,,98027,47.5341,-122.069,1445,1082,415000.0,2015-02-27,2004.0,high-high,650.0,2.3261538461538462,low-low,True,287.19723183391005,251.24289480187824,-0.1337490190883965,35,2006.159090909091,22.152237135179522,2.2,7.7,1.0,3.9
8562780430,2,1.75,1150,698,2.0,False,0.0,3,7,1150,0,2013,,98027,47.5323,-122.071,1150,757,346100.0,2015-05-04,2013.0,high-high,575.0,1.2139130434782608,low-low,True,300.95652173913044,251.24289480187824,-0.18054562868823348,39,2008.341463414634,22.091023629706573,1.7,8.4,1.0,3.9
8682260870,2,2.0,1300,4659,1.0,False,0.0,3,8,1300,0,2005,,98053,47.7132,-122.033,1640,4780,344000.0,2014-09-12,2005.0,high-high,1300.0,3.583846153846154,low-low,True,264.61538461538464,268.58698630136985,0.014897439902895125,16,2004.157894736842,25.85847668076099,5.1,1.8,4.0,3.8
7202330790,3,2.0,2120,4080,2.0,False,0.0,3,7,2120,0,2003,,98053,47.682,-122.037,2280,4080,535000.0,2014-06-18,2003.0,high-high,1060.0,3.849056603773585,low-low,True,252.35849056603774,268.58698630136985,0.062324174596717054,17,2003.3030303030303,24.235756053445566,6.1,2.5,1.0,3.8
2768301476,3,2.25,1280,1517,2.0,False,0.0,3,8,1080,200,2008,,98107,47.6651,-122.368,1280,1681,495000.0,2014-11-24,2008.0,high-high,540.0,2.8092592592592593,low-low,True,386.71875,372.80056759545926,-0.03665407930687863,19,1971.7037037037037,6.456378914611283,3.9,3.5,4.0,3.8
8673400052,3,2.75,1370,1193,3.0,False,0.0,3,8,1370,0,2003,,98107,47.67,-122.392,1320,1180,560000.0,2015-04-03,2003.0,high-high,456.6666666666667,2.6124087591240874,low-low,True,408.75912408759126,372.80056759545926,-0.09208243855887564,25,1982.483870967742,7.673260149593557,2.8,5.0,4.0,3.8
291310370,3,2.25,1445,1028,2.0,False,0.0,3,7,1300,145,2005,,98027,47.5339,-122.067,1445,1377,366000.0,2014-08-29,2005.0,high-high,650.0,1.5815384615384616,low-low,True,253.28719723183391,251.24289480187824,-0.008103832259064437,21,2005.4444444444443,22.299557863423093,4.6,4.3,1.0,3.8
9834201366,3,2.0,1490,1286,3.0,False,0.0,3,8,1490,0,2014,,98144,47.57,-122.288,1420,1230,429900.0,2014-12-16,2014.0,high-high,496.6666666666667,2.589261744966443,low-low,True,288.5234899328859,302.63157894736844,0.04773965108008762,15,1966.030303030303,6.000720551508651,5.8,1.3,4.0,3.8
3037200010,2,2.25,1180,2090,2.0,False,0.0,3,7,1180,0,2004,,98122,47.6032,-122.31,1550,2812,447500.0,2015-03-05,2004.0,high-high,590.0,3.542372881355932,low-low,True,379.23728813559325,356.65223144472515,-0.06140093385341453,28,1969.921052631579,2.5199037584817168,3.4,6.0,1.0,3.8
2770601769,3,2.25,1230,1238,2.0,False,0.0,3,8,1080,150,2009,,98199,47.6519,-122.384,1230,953,435000.0,2014-06-17,2009.0,high-high,540.0,2.2925925925925927,low-low,True,353.6585365853659,354.3046357615894,0.0018252343648155617,17,1988.32,5.641809721715833,4.8,2.5,4.0,3.8
476000338,3,2.0,1250,1306,3.0,False,0.0,3,7,1250,0,2000,,98107,47.6705,-122.39,1320,1306,491000.0,2015-02-25,2000.0,high-high,416.6666666666667,3.1344,low-low,True,392.8,372.80056759545926,-0.05225697115002509,27,1986.8181818181818,7.650604184015234,3.5,5.7,1.0,3.8
9268851860,3,2.25,1620,997,2.5,False,0.0,3,8,1540,80,2010,,98027,47.54,-122.026,1620,1068,425000.0,2014-09-18,2010.0,high-high,616.0,1.6185064935064934,low-low,True,262.34567901234567,251.24289480187824,-0.04324284010221774,20,2009.3809523809523,24.953810519369284,3.7,3.9,4.0,3.8
1773100920,3,3.25,1480,1192,2.0,False,0.0,3,8,1180,300,2013,,98106,47.5556,-122.363,1330,1094,320000.0,2014-12-11,2013.0,high-high,590.0,2.0203389830508476,low-low,True,216.21621621621622,215.9090909090909,-0.0014214643473775366,17,1987.46875,6.214647311480786,4.7,2.5,4.0,3.8
8562750320,3,2.5,2320,3980,2.0,False,0.0,3,8,2320,0,2003,,98027,47.5391,-122.07,2580,3980,580500.0,2014-11-10,2003.0,high-high,1160.0,3.4310344827586206,low-low,True,250.2155172413793,251.24289480187824,0.004097564118178679,17,2004.88,21.876336053780516,4.9,2.5,4.0,3.8
3052700460,3,2.5,1460,1613,2.0,False,0.0,3,8,1180,280,2007,,98117,47.6781,-122.375,1460,1403,544000.0,2014-06-30,2007.0,high-high,590.0,2.733898305084746,low-low,True,372.6027397260274,344.2028985507246,-0.07928150627016972,23,1963.3055555555557,7.992823892052757,3.0,4.7,4.0,3.8
7202340820,4,2.5,2480,5000,2.0,False,0.0,3,7,2480,0,2004,,98053,47.6811,-122.035,2410,5000,599000.0,2014-10-28,2004.0,high-high,1240.0,4.032258064516129,low-low,True,241.53225806451613,268.58698630136985,0.106171794870244,15,2003.5428571428572,24.344516461201913,6.7,1.3,1.0,3.7
1972200428,3,2.5,1400,1312,3.5,False,0.0,3,8,1400,0,2007,,98103,47.6534,-122.355,1350,1312,563500.0,2014-06-25,2007.0,high-high,400.0,3.28,low-low,True,402.5,360.4703998615198,-0.11028525207192001,25,1981.878787878788,4.9529764250012915,2.6,5.0,4.0,3.7
8562770320,3,2.5,2140,4126,2.0,False,0.0,3,8,1960,180,2005,,98027,47.5368,-122.073,2280,2615,554000.0,2015-01-14,2005.0,high-high,980.0,4.210204081632653,low-low,True,258.8785046728972,251.24289480187824,-0.029938678135617302,18,2004.84,21.76081095478741,4.1,3.1,4.0,3.7
1972200426,2,2.75,1310,1268,3.5,False,0.0,3,8,1310,0,2007,,98103,47.6534,-122.355,1350,1288,525000.0,2014-09-18,2007.0,high-high,374.2857142857143,3.387786259541985,low-low,True,400.76335877862596,360.4703998615198,-0.10596128059186549,25,1981.878787878788,4.9529764250012915,2.6,5.0,4.0,3.7
1523300141,2,0.75,1020,1350,2.0,False,0.0,3,7,1020,0,2009,,98144,47.5944,-122.299,1020,2007,402101.0,2014-06-23,2009.0,high-high,510.0,2.6470588235294117,low-low,True,394.21666666666664,302.63157894736844,-0.2643845189225468,38,1981.3877551020407,3.658587487848967,1.3,8.2,1.0,3.7
3278613060,4,2.5,1900,2766,2.0,False,0.0,3,8,1900,0,2014,,98106,47.543,-122.368,1900,2604,425000.0,2014-08-05,2014.0,high-high,950.0,2.911578947368421,low-low,True,223.68421052631578,215.9090909090909,-0.03537783908165104,18,2008.5238095238096,7.665048796466839,4.0,3.1,4.0,3.7
1972200660,2,1.5,1120,1201,3.0,False,0.0,3,8,1120,0,1999,,98103,47.6524,-122.353,1370,1298,465000.0,2015-04-15,1999.0,high-high,373.3333333333333,3.216964285714286,low-low,True,415.17857142857144,360.4703998615198,-0.14129887549365508,26,1988.5172413793102,4.816500823213674,2.1,5.3,4.0,3.6
1523300180,1,1.0,730,1942,1.0,False,0.0,3,7,730,0,2008,,98144,47.5939,-122.299,1020,2183,321500.0,2014-07-09,2008.0,high-high,730.0,2.66027397260274,low-low,True,440.4109589041096,302.63157894736844,-0.3751921338924186,38,1983.3469387755101,3.6847832639147735,1.1,8.2,1.0,3.6
291310180,3,2.25,1410,1287,2.0,False,0.0,3,7,1290,120,2005,,98027,47.5344,-122.068,1490,1435,379500.0,2014-06-13,2005.0,high-high,645.0,1.9953488372093022,low-low,True,269.1489361702128,251.24289480187824,-0.06884471286770139,27,2005.8055555555557,22.209010665579402,3.2,5.7,1.0,3.6
1523300140,1,1.0,730,1942,1.0,False,0.0,3,7,730,0,2009,,98144,47.5943,-122.299,1020,2044,325000.0,2014-09-04,2009.0,high-high,730.0,2.66027397260274,low-low,True,445.2054794520548,302.63157894736844,-0.38601977254448205,39,1979.94,3.6637741323637627,1.1,8.4,1.0,3.6
567000381,2,1.5,980,853,2.0,False,0.0,3,7,820,160,2009,,98144,47.5925,-122.295,1130,1270,378000.0,2015-03-28,2009.0,high-high,410.0,2.080487804878049,low-low,True,385.7142857142857,302.63157894736844,-0.24258074831215148,36,1986.86,4.022675141433943,1.4,7.9,1.0,3.6
